ticket_id,cliente_id,data_abertura,canal,categoria,prioridade,tempo_resposta_horas,tempo_resolucao_horas,satisfacao_cliente
TCK-03636,CLI-086,2026-06-16,email,duvida_de_uso,critica,"4,60",9.963243944260462,4.0
TCK-03637,CLI-098,2026-06-16,chat,cobranca,alta,"3,27",8.978584134511872,4.0
TCK-03638,CLI-090,2026-06-16,telefone,cobranca,baixa,"0,51",5.930672576326801,4.0
TCK-03639,CLI-015,2026-06-16,chat,elogio,media,"0,46",5.1824005579559,4.0
TCK-03640,CLI-112,2026-06-16,email,elogio,media,"5,72",13.249904486097146,4.0
TCK-03641,CLI-130,2026-06-16,email,cobranca,baixa,,8.056751006037135,5.0
TCK-03642,CLI-168,2026-06-16,telefone,bug,media,"4,54",15.22715168902598,4.0
TCK-03643,CLI-168,2026-06-16,email,duvida_de_uso,media,"1,34",4.683372309963278,4.0
TCK-03644,CLI-089,2026-06-16,chat,duvida_de_uso,baixa,"0,50",3.5245387658443854,5.0
TCK-03645,CLI-173,2026-06-16,chat,duvida_de_uso,alta,"1,01",5.860526489983269,4.0
TCK-03646,CLI-096,2026-06-17,email,bug,baixa,"3,42",7.793735693605561,5.0
TCK-03647,CLI-116,2026-06-17,email,duvida_de_uso,media,"4,40",12.190552173874451,4.0
TCK-03648,CLI-109,2026-06-17,email,bug,alta,"4,79",11.76652862766329,4.0
TCK-03649,CLI-180,2026-06-17,email,bug,media,"6,20",14.71034787633383,5.0
TCK-03650,CLI-133,2026-06-17,chat,cobranca,baixa,"1,06",4.050698869452061,
TCK-03651,CLI-022,2026-06-17,telefone,duvida_de_uso,media,"5,96",12.54087464366843,3.0
TCK-03652,CLI-013,2026-06-17,email,duvida_de_uso,alta,"3,67",6.635557201674234,5.0
TCK-03653,CLI-074,2026-06-17,chat,duvida_de_uso,alta,"2,47",9.666630613586852,4.0
TCK-03654,CLI-093,2026-06-17,email,duvida_de_uso,media,,29.580369841938417,
TCK-03655,CLI-121,2026-06-17,email,bug,baixa,"5,28",13.51807879076075,4.0
TCK-03656,CLI-087,2026-06-17,chat,duvida_de_uso,media,"1,78",6.7187101389059745,5.0
TCK-03657,CLI-093,2026-06-17,chat,bug,baixa,"1,55",2.341385944346877,
TCK-03658,CLI-166,2026-06-17,chat,cobranca,alta,"2,07",5.598928368206678,3.0
TCK-03659,CLI-061,2026-06-17,email,bug,alta,"0,95",4.320474710772123,5.0
TCK-03660,CLI-089,2026-06-17,chat,elogio,alta,"2,72",6.28119855345127,5.0
TCK-03661,CLI-101,2026-06-18,email,cobranca,critica,"3,42",6.611755945957146,4.0
TCK-03662,CLI-085,2026-06-18,telefone,duvida_de_uso,media,"4,07",8.86715284825032,4.0
TCK-03663,CLI-175,2026-06-18,chat,bug,critica,"2,20",7.02814552327394,4.0
TCK-03664,CLI-174,2026-06-18,telefone,duvida_de_uso,media,,4.962022107627073,5.0
TCK-03665,CLI-093,2026-06-18,email,cobranca,baixa,"5,41",14.096229554629094,3.0
TCK-03666,CLI-082,2026-06-18,chat,cobranca,alta,"1,30",8.43152545505656,4.0
TCK-03667,CLI-107,2026-06-18,chat,cobranca,alta,"4,02",11.255666260737769,5.0
TCK-03668,CLI-033,2026-06-18,email,cobranca,critica,,13.04813513314226,5.0
TCK-03669,CLI-077,2026-06-18,chat,duvida_de_uso,baixa,"6,03",16.552676545700432,3.0
TCK-03670,CLI-040,2026-06-18,chat,cobranca,media,"2,06",4.343611475766565,4.0
TCK-03671,CLI-026,2026-06-18,telefone,duvida_de_uso,alta,"6,20",11.041019751226326,4.0
TCK-03672,CLI-018,2026-06-18,email,duvida_de_uso,baixa,"10,79",21.10006646963195,4.0
TCK-03673,CLI-106,2026-06-18,telefone,duvida_de_uso,media,"2,01",7.833419027053797,5.0
TCK-03674,CLI-001,2026-06-18,email,cobranca,media,"7,25",16.294642086318543,5.0
TCK-03675,CLI-117,2026-06-18,chat,bug,baixa,"3,13",6.9399671403966074,4.0
TCK-03676,CLI-078,2026-06-18,chat,bug,baixa,"0,90",3.521164238166029,3.0
TCK-03677,CLI-066,2026-06-18,email,bug,alta,"3,13",6.778539251553623,
TCK-03678,CLI-139,2026-06-18,telefone,elogio,baixa,"15,41",28.87376054894077,2.0
TCK-03679,CLI-097,2026-06-18,telefone,duvida_de_uso,alta,"6,98",17.888691843447404,4.0
TCK-03680,CLI-133,2026-06-18,telefone,duvida_de_uso,alta,"4,87",11.552604991108666,4.0
TCK-03681,CLI-128,2026-06-18,telefone,duvida_de_uso,media,"2,06",9.3553843779662,4.0
TCK-03682,CLI-006,2026-06-18,chat,duvida_de_uso,media,"0,23",2.0799082946854583,5.0
TCK-03683,CLI-039,2026-06-18,chat,cobranca,baixa,"0,67",4.943146895474014,4.0
TCK-03684,CLI-103,2026-06-18,telefone,elogio,alta,"3,55",9.723095033588601,
TCK-03685,CLI-176,2026-06-18,email,cobranca,baixa,"3,55",10.705283994205764,5.0
TCK-03686,CLI-028,2026-06-18,telefone,cobranca,baixa,"8,29",18.296716501789817,3.0
TCK-03687,CLI-020,2026-06-19,chat,bug,critica,"1,00",6.270591312962647,4.0
TCK-03688,CLI-170,2026-06-19,chat,bug,media,"0,92",5.491024817491786,3.0
TCK-03689,CLI-175,2026-06-19,email,duvida_de_uso,baixa,,10.852711366181005,3.0
TCK-03690,CLI-031,2026-06-19,email,cobranca,critica,"2,63",8.83719219082698,5.0
TCK-03691,CLI-073,2026-06-19,email,bug,baixa,"2,61",7.54020272288674,5.0
TCK-03692,CLI-113,2026-06-19,email,cobranca,baixa,"7,74",15.765052457185151,
TCK-03693,CLI-036,2026-06-19,email,bug,media,"1,45",6.6581127017109445,5.0
TCK-03694,CLI-059,2026-06-19,email,bug,alta,"6,97",16.9359926920931,3.0
TCK-03695,CLI-072,2026-06-19,email,bug,alta,"4,83",10.965106139866336,5.0
TCK-03696,CLI-116,2026-06-19,chat,cobranca,alta,"1,45",5.086902968444579,4.0
TCK-03697,CLI-056,2026-06-19,email,cobranca,critica,"3,46",7.154647162243801,5.0
TCK-03698,CLI-075,2026-06-19,telefone,duvida_de_uso,baixa,"1,82",3.563370689715589,5.0
TCK-03699,CLI-053,2026-06-19,email,cobranca,media,,8.109307250894553,4.0
TCK-03700,CLI-137,2026-06-19,chat,cobranca,baixa,"6,24",15.428508246400625,3.0
TCK-03701,CLI-028,2026-06-19,email,duvida_de_uso,critica,"1,99",5.727862725541905,5.0
TCK-03702,CLI-042,2026-06-19,chat,cobranca,critica,"0,41",5.871162246852965,4.0
TCK-03703,CLI-045,2026-06-19,chat,bug,media,"2,13",6.51920985746727,4.0
TCK-03704,CLI-164,2026-06-19,chat,duvida_de_uso,alta,"5,54",12.66391646512075,5.0
TCK-03705,CLI-171,2026-06-20,email,bug,media,,10.06123784254041,4.0
TCK-03706,CLI-091,2026-06-20,chat,duvida_de_uso,baixa,"1,74",7.599059704783672,3.0
TCK-03707,CLI-029,2026-06-20,email,duvida_de_uso,media,"2,80",6.593318500308475,4.0
TCK-03708,CLI-137,2026-06-20,chat,bug,critica,"4,27",10.488459079152742,3.0
TCK-03709,CLI-089,2026-06-20,email,duvida_de_uso,media,"4,55",10.367509482485023,4.0
TCK-03710,CLI-153,2026-06-20,chat,cobranca,baixa,"3,16",7.841075345094589,3.0
TCK-03711,CLI-065,2026-06-20,email,duvida_de_uso,critica,"3,91",10.09714982781852,
TCK-03712,CLI-180,2026-06-20,chat,bug,media,"3,79",9.660507483642744,4.0
TCK-03713,CLI-146,2026-06-20,email,bug,media,"10,41",23.31227679828192,3.0
TCK-03714,CLI-041,2026-06-20,email,duvida_de_uso,alta,"3,50",9.281174886519633,5.0
TCK-03715,CLI-131,2026-06-20,email,cobranca,media,"4,49",11.914831955186065,4.0
TCK-03716,CLI-052,2026-06-20,email,cobranca,media,,21.462724158739572,
TCK-03717,CLI-063,2026-06-20,chat,bug,baixa,"2,34",9.324008550223155,4.0
TCK-03718,CLI-046,2026-06-20,telefone,cobranca,alta,"7,05",15.229529915038121,4.0
TCK-03719,CLI-123,2026-06-20,chat,duvida_de_uso,media,"1,03",4.397717397633418,4.0
TCK-03720,CLI-048,2026-06-20,email,elogio,alta,"1,93",7.599904663901106,
TCK-03721,CLI-115,2026-06-20,email,bug,alta,"12,04",24.19572106562141,4.0
TCK-03722,CLI-105,2026-06-20,telefone,duvida_de_uso,baixa,"5,96",14.472645643160426,4.0
TCK-03723,CLI-136,2026-06-20,email,duvida_de_uso,alta,"3,16",12.200781379174202,5.0
TCK-03724,CLI-179,2026-06-20,email,bug,alta,"2,31",5.6880302262238605,5.0
TCK-03725,CLI-002,2026-06-20,telefone,bug,critica,"2,80",10.340582812757583,5.0
TCK-03726,CLI-179,2026-06-20,email,bug,baixa,"1,16",4.3534092792092505,5.0
TCK-03727,CLI-020,2026-06-20,email,duvida_de_uso,media,"5,62",15.1145119795356,3.0
TCK-03728,CLI-095,2026-06-20,email,cobranca,alta,"5,23",13.435215280409706,4.0
TCK-03729,CLI-062,2026-06-20,chat,cobranca,critica,"3,08",9.451604611000418,4.0
TCK-03730,CLI-116,2026-06-20,email,bug,critica,"8,65",18.344854076307413,4.0
TCK-03731,CLI-130,2026-06-20,chat,cobranca,media,"2,25",6.667108276668633,4.0
TCK-03732,CLI-155,2026-06-21,email,duvida_de_uso,media,"4,83",10.619536726411361,4.0
TCK-03733,CLI-073,2026-06-21,email,elogio,baixa,"0,71",4.2893411610569965,5.0
TCK-03734,CLI-168,2026-06-21,email,bug,alta,"6,00",13.52269263124632,3.0
TCK-03735,CLI-059,2026-06-21,telefone,cobranca,alta,"5,32",12.856649568244228,4.0
TCK-03736,CLI-037,2026-06-21,email,elogio,alta,"1,31",3.234720718594289,5.0
TCK-03737,CLI-069,2026-06-21,chat,cobranca,media,"1,90",6.461572913003411,4.0
TCK-03738,CLI-096,2026-06-21,email,cobranca,critica,"7,86",19.043264675391836,3.0
TCK-03739,CLI-121,2026-06-21,email,duvida_de_uso,baixa,"4,73",12.924147064899593,4.0
TCK-03740,CLI-150,2026-06-21,email,cobranca,media,"2,16",6.92823052998992,4.0
TCK-03741,CLI-041,2026-06-21,chat,duvida_de_uso,media,"3,20",12.596833106689433,4.0
TCK-03742,CLI-055,2026-06-21,chat,duvida_de_uso,media,"6,78",14.338311431579456,4.0
TCK-03743,CLI-169,2026-06-21,telefone,elogio,alta,"0,97",4.611135815171811,5.0
TCK-03744,CLI-080,2026-06-21,telefone,bug,media,"5,85",11.357217796020922,4.0
TCK-03745,CLI-044,2026-06-21,chat,duvida_de_uso,baixa,"2,76",7.35572448561743,4.0
TCK-03746,CLI-178,2026-06-21,chat,elogio,baixa,"0,72",6.970519841996214,5.0
TCK-03747,CLI-081,2026-06-21,chat,bug,media,"2,85",7.581559553778757,4.0
TCK-03748,CLI-178,2026-06-21,chat,bug,alta,,3.23483275435838,4.0
TCK-03749,CLI-166,2026-06-21,email,bug,media,"2,92",9.560237792804964,5.0
TCK-03750,CLI-164,2026-06-21,telefone,cobranca,media,"5,35",13.211276708322464,4.0
TCK-03751,CLI-105,2026-06-21,telefone,cobranca,baixa,"5,20",13.606537313513629,3.0
TCK-03752,CLI-144,2026-06-21,email,bug,alta,"5,13",11.779598772060107,4.0
TCK-03753,CLI-173,2026-06-21,telefone,duvida_de_uso,media,"15,36",29.14611641453828,2.0
TCK-03754,CLI-049,2026-06-21,telefone,duvida_de_uso,media,"3,28",8.628375455912659,5.0
TCK-03755,CLI-007,2026-06-21,email,cobranca,media,"1,45",6.435034562733343,3.0
TCK-03756,CLI-058,2026-06-21,telefone,cobranca,baixa,"5,90",13.5090677865905,4.0
TCK-03757,CLI-115,2026-06-21,email,elogio,baixa,"4,57",11.811887929300486,
TCK-03758,CLI-099,2026-06-21,email,bug,baixa,"2,44",6.580141891459107,5.0
TCK-03759,CLI-015,2026-06-21,email,bug,alta,"2,30",7.780390073025066,4.0
TCK-03760,CLI-101,2026-06-21,chat,duvida_de_uso,baixa,"5,42",12.751506656825201,5.0
TCK-03761,CLI-032,2026-06-21,email,duvida_de_uso,baixa,"0,46",2.7669931991997734,5.0
TCK-03762,CLI-091,2026-06-21,telefone,duvida_de_uso,critica,,11.304478764188021,4.0
TCK-03763,CLI-104,2026-06-22,email,bug,media,"2,23",6.42976924838225,4.0
TCK-03764,CLI-115,2026-06-22,email,bug,media,"4,96",12.854511668573835,3.0
TCK-03765,CLI-075,2026-06-22,chat,elogio,media,"1,17",6.4109325734434215,4.0
TCK-03766,CLI-074,2026-06-22,email,bug,baixa,"5,05",12.834704551579064,3.0
TCK-03767,CLI-123,2026-06-22,chat,duvida_de_uso,baixa,"4,53",8.703197984134144,4.0
TCK-03768,CLI-135,2026-06-22,email,cobranca,alta,"2,49",6.035603182017843,5.0
TCK-03769,CLI-146,2026-06-22,telefone,bug,media,"2,80",7.087567384249416,4.0
TCK-03770,CLI-061,2026-06-22,chat,bug,alta,"2,95",7.1095302493676105,3.0
TCK-03771,CLI-077,2026-06-22,email,duvida_de_uso,critica,"6,26",13.446771339373782,5.0
TCK-03772,CLI-060,2026-06-22,email,duvida_de_uso,baixa,"13,51",28.7030955388579,3.0
TCK-03773,CLI-095,2026-06-22,email,bug,alta,"2,85",9.178026795647831,5.0
TCK-03774,CLI-023,2026-06-22,telefone,duvida_de_uso,baixa,"2,80",7.403788730147459,4.0
TCK-03775,CLI-078,2026-06-22,chat,bug,media,"0,92",5.551953365534317,4.0
TCK-03776,CLI-034,2026-06-22,email,bug,alta,"0,31",4.056967799636752,5.0
TCK-03777,CLI-096,2026-06-22,email,bug,baixa,"7,60",16.627759716711168,3.0
TCK-03778,CLI-154,2026-06-22,telefone,bug,critica,"3,40",10.842829879583459,5.0
TCK-03779,CLI-178,2026-06-22,email,duvida_de_uso,media,"1,49",4.695820653299764,5.0
TCK-03780,CLI-081,2026-06-22,chat,elogio,media,"4,09",10.446053553426296,4.0
TCK-03781,CLI-011,2026-06-22,chat,bug,baixa,"3,53",7.783676114225967,4.0
TCK-03782,CLI-042,2026-06-22,email,duvida_de_uso,media,"2,77",6.487965842510951,5.0
TCK-03783,CLI-019,2026-06-22,chat,duvida_de_uso,media,"2,78",5.962819426518271,3.0
TCK-03784,CLI-137,2026-06-22,email,cobranca,baixa,"1,73",4.628740642363033,4.0
TCK-03785,CLI-178,2026-06-22,email,duvida_de_uso,media,"6,10",14.106173306954194,4.0
TCK-03786,CLI-100,2026-06-22,telefone,bug,baixa,"2,38",6.8311946944420106,
TCK-03787,CLI-032,2026-06-22,chat,duvida_de_uso,critica,"4,92",11.451393309393476,3.0
TCK-03788,CLI-004,2026-06-22,telefone,bug,media,"5,40",12.275215410441273,3.0
TCK-03789,CLI-176,2026-06-23,chat,cobranca,media,"0,74",6.985874520436661,4.0
TCK-03790,CLI-057,2026-06-23,email,bug,alta,,14.998287803220334,4.0
TCK-03791,CLI-021,2026-06-23,chat,cobranca,alta,"4,32",8.912327270264909,4.0
TCK-03792,CLI-032,2026-06-23,chat,duvida_de_uso,alta,"3,93",8.811874300664346,4.0
TCK-03793,CLI-046,2026-06-23,email,cobranca,critica,"6,81",15.1414191665112,3.0
TCK-03794,CLI-119,2026-06-23,email,bug,baixa,"3,76",10.54306343443165,5.0
TCK-03795,CLI-161,2026-06-23,chat,cobranca,media,,8.868056973664176,5.0
TCK-03796,CLI-050,2026-06-23,chat,cobranca,alta,"1,94",7.9143544012487705,4.0
TCK-03797,CLI-124,2026-06-23,email,duvida_de_uso,baixa,"0,70",4.1041355928323195,5.0
TCK-03798,CLI-012,2026-06-23,telefone,bug,alta,"5,34",12.016296431221246,4.0
TCK-03799,CLI-002,2026-06-23,email,bug,baixa,"0,96",7.170076899241153,5.0
TCK-03800,CLI-010,2026-06-23,email,bug,critica,,1.5903428147293646,4.0
TCK-03801,CLI-167,2026-06-23,email,cobranca,alta,"2,28",7.192337139452484,4.0
TCK-03802,CLI-105,2026-06-23,telefone,duvida_de_uso,media,"3,94",10.737728826715097,4.0
TCK-03803,CLI-145,2026-06-23,email,cobranca,media,"11,79",27.036288465956435,3.0
TCK-03804,CLI-004,2026-06-23,chat,cobranca,critica,"1,36",2.9505564419895745,4.0
TCK-03805,CLI-005,2026-06-23,email,cobranca,alta,"12,43",24.744412650016294,2.0
TCK-03806,CLI-153,2026-06-24,chat,cobranca,alta,"4,24",8.590373736560725,4.0
TCK-03807,CLI-019,2026-06-24,chat,duvida_de_uso,alta,"2,93",5.571787729109296,4.0
TCK-03808,CLI-028,2026-06-24,email,duvida_de_uso,baixa,"2,05",6.391033926885288,5.0
TCK-03809,CLI-094,2026-06-24,telefone,bug,baixa,"3,98",11.420737688108709,5.0
TCK-03810,CLI-110,2026-06-24,email,cobranca,baixa,"4,23",12.420089850914016,4.0
TCK-03811,CLI-042,2026-06-24,email,elogio,alta,"6,05",13.083986739617625,4.0
TCK-03812,CLI-081,2026-06-24,chat,duvida_de_uso,media,"1,29",6.3188244963732005,4.0
TCK-03813,CLI-122,2026-06-24,chat,elogio,media,"4,33",10.491322151525635,
TCK-03814,CLI-080,2026-06-24,email,elogio,critica,"3,65",10.403804037628609,5.0
TCK-03815,CLI-069,2026-06-24,chat,duvida_de_uso,baixa,,10.485787223366154,5.0
TCK-03816,CLI-013,2026-06-24,email,cobranca,alta,"3,43",8.877521359748911,5.0
TCK-03817,CLI-082,2026-06-24,chat,duvida_de_uso,media,"5,34",14.233220441656199,4.0
TCK-03818,CLI-145,2026-06-24,chat,bug,media,"0,97",2.9335468388301953,5.0
TCK-03819,CLI-113,2026-06-24,telefone,bug,baixa,"4,67",12.393908859869615,3.0
TCK-03820,CLI-161,2026-06-24,chat,duvida_de_uso,alta,"0,72",5.84957939656706,4.0
TCK-03821,CLI-023,2026-06-24,chat,cobranca,alta,"3,38",10.485543534720108,4.0
TCK-03822,CLI-002,2026-06-24,chat,bug,media,,2.8480572465021523,4.0
TCK-03823,CLI-099,2026-06-24,email,cobranca,media,"3,10",8.26452272764799,4.0
TCK-03824,CLI-033,2026-06-24,email,cobranca,media,"2,82",8.520927968489202,4.0
TCK-03825,CLI-107,2026-06-24,telefone,cobranca,media,"14,46",29.695091502140475,2.0
TCK-03826,CLI-163,2026-06-25,email,bug,media,"2,11",6.966706958990611,4.0
TCK-03827,CLI-061,2026-06-25,chat,duvida_de_uso,media,"4,35",12.97342806336189,4.0
TCK-03828,CLI-099,2026-06-25,email,bug,alta,"0,30",1.5879620875463485,5.0
TCK-03829,CLI-123,2026-06-25,telefone,bug,alta,"3,95",9.748020937792353,5.0
TCK-03830,CLI-028,2026-06-25,email,bug,baixa,"9,17",16.971619027174484,3.0
TCK-03831,CLI-162,2026-06-25,telefone,bug,alta,"0,75",5.284231410388138,4.0
TCK-03832,CLI-037,2026-06-25,chat,bug,media,"4,22",11.428720842042631,3.0
TCK-03833,CLI-146,2026-06-25,email,duvida_de_uso,critica,"3,45",14.229950868359419,
TCK-03834,CLI-119,2026-06-25,chat,duvida_de_uso,media,"0,26",5.008166923544932,4.0
TCK-03835,CLI-026,2026-06-25,chat,bug,baixa,"4,64",11.846952854232958,3.0
TCK-03836,CLI-131,2026-06-25,email,cobranca,alta,"5,83",13.879695037031315,5.0
TCK-03837,CLI-036,2026-06-25,email,duvida_de_uso,baixa,"1,86",5.873482484392917,4.0
TCK-03838,CLI-108,2026-06-25,chat,elogio,alta,"3,65",9.765521502120873,
TCK-03839,CLI-173,2026-06-25,chat,duvida_de_uso,critica,"0,49",4.297200932973437,5.0
TCK-03840,CLI-172,2026-06-25,email,bug,alta,"2,39",4.361963732201577,5.0
TCK-03841,CLI-157,2026-06-25,telefone,elogio,media,"3,87",10.269004430834247,5.0
TCK-03842,CLI-089,2026-06-25,email,cobranca,media,"3,72",9.855065174359579,4.0
TCK-03843,CLI-101,2026-06-26,email,duvida_de_uso,media,"5,21",15.01328659229647,4.0
TCK-03844,CLI-055,2026-06-26,chat,duvida_de_uso,baixa,"8,54",18.16838837308921,3.0
TCK-03845,CLI-166,2026-06-26,email,duvida_de_uso,critica,"4,44",9.851898674063216,4.0
TCK-03846,CLI-086,2026-06-26,email,duvida_de_uso,media,"4,53",11.562564309684968,5.0
TCK-03847,CLI-139,2026-06-26,chat,cobranca,media,"4,93",11.988926178917717,3.0
TCK-03848,CLI-065,2026-06-26,email,duvida_de_uso,baixa,"3,71",9.474474781802508,4.0
TCK-03849,CLI-134,2026-06-26,email,bug,critica,"0,62",2.1997233589737255,5.0
TCK-03850,CLI-041,2026-06-26,chat,bug,critica,"2,47",7.219465185420774,4.0
TCK-03851,CLI-133,2026-06-26,chat,bug,media,"0,32",2.704953941741471,4.0
TCK-03852,CLI-009,2026-06-26,telefone,bug,baixa,"7,70",16.537661106245075,3.0
TCK-03853,CLI-019,2026-06-26,chat,duvida_de_uso,alta,"2,30",8.244544601457156,4.0
TCK-03854,CLI-064,2026-06-26,chat,cobranca,media,"3,04",7.453331696885114,5.0
TCK-03855,CLI-087,2026-06-26,email,bug,critica,"1,65",5.638026642448206,4.0
TCK-03856,CLI-129,2026-06-26,chat,bug,critica,"1,03",5.674712869230973,5.0
TCK-03857,CLI-065,2026-06-26,email,bug,alta,"5,78",12.999947859805388,5.0
TCK-03858,CLI-004,2026-06-26,email,duvida_de_uso,baixa,"3,09",12.477544054825223,4.0
TCK-03859,CLI-059,2026-06-26,telefone,duvida_de_uso,alta,"2,12",7.1901099345262285,
TCK-03860,CLI-080,2026-06-26,chat,duvida_de_uso,critica,"5,50",11.03554945601491,4.0
TCK-03861,CLI-098,2026-06-26,chat,elogio,media,"2,52",6.280594443633336,4.0
TCK-03862,CLI-116,2026-06-27,email,elogio,alta,"2,37",5.864066245696775,5.0
TCK-03863,CLI-045,2026-06-27,email,cobranca,media,"4,39",9.671923306664318,4.0
TCK-03864,CLI-110,2026-06-27,chat,cobranca,critica,"1,64",6.7555982933857734,5.0
TCK-03865,CLI-114,2026-06-27,chat,duvida_de_uso,alta,"3,26",7.2121177585963165,
TCK-03866,CLI-140,2026-06-27,chat,duvida_de_uso,baixa,"0,94",4.190786820149489,4.0
TCK-03867,CLI-094,2026-06-27,email,duvida_de_uso,media,"7,79",18.73109858225724,4.0
TCK-03868,CLI-146,2026-06-27,email,cobranca,baixa,"2,73",7.133697199643833,5.0
TCK-03869,CLI-040,2026-06-27,chat,bug,media,"0,70",5.262656800639302,5.0
TCK-03870,CLI-129,2026-06-27,chat,bug,critica,"0,78",1.8857283417666553,4.0
TCK-03871,CLI-009,2026-06-27,email,bug,baixa,"3,26",8.319677426636112,4.0
TCK-03872,CLI-019,2026-06-27,email,duvida_de_uso,critica,"2,13",5.510050424468411,4.0
TCK-03873,CLI-156,2026-06-27,email,cobranca,baixa,"0,95",5.16381195705903,5.0
TCK-03874,CLI-086,2026-06-27,email,bug,alta,"1,01",3.2620947270024496,5.0
TCK-03875,CLI-112,2026-06-27,chat,duvida_de_uso,critica,"2,32",10.282442693446242,
TCK-03876,CLI-109,2026-06-27,email,duvida_de_uso,alta,"4,58",8.780502467449226,4.0
TCK-03877,CLI-126,2026-06-27,chat,cobranca,alta,"2,44",9.101813942224215,4.0
TCK-03878,CLI-045,2026-06-28,chat,bug,critica,"5,39",14.023354044155562,3.0
TCK-03879,CLI-033,2026-06-28,telefone,bug,media,"5,06",12.572355159757203,5.0
TCK-03880,CLI-008,2026-06-28,telefone,duvida_de_uso,alta,"2,35",7.313791013003996,5.0
TCK-03881,CLI-156,2026-06-28,email,duvida_de_uso,baixa,"20,32",42.367376396256276,2.0
TCK-03882,CLI-041,2026-06-28,email,cobranca,media,"1,79",9.934399831398062,4.0
TCK-03883,CLI-104,2026-06-28,email,duvida_de_uso,baixa,"0,84",4.198217728136176,4.0
TCK-03884,CLI-082,2026-06-28,chat,elogio,alta,,9.714281623148052,4.0
TCK-03885,CLI-030,2026-06-28,email,bug,alta,"11,84",23.4783776890147,4.0
TCK-03886,CLI-075,2026-06-28,email,duvida_de_uso,media,"6,88",13.625618162957428,4.0
TCK-03887,CLI-015,2026-06-28,email,elogio,critica,,9.308739449808996,4.0
TCK-03888,CLI-032,2026-06-28,email,bug,baixa,"1,97",6.917483991192551,5.0
TCK-03889,CLI-026,2026-06-28,chat,cobranca,critica,"3,42",6.748295404804855,3.0
TCK-03890,CLI-149,2026-06-28,chat,bug,baixa,"1,95",7.198412948837694,4.0
TCK-03891,CLI-103,2026-06-28,chat,duvida_de_uso,media,"1,79",6.645890362159286,4.0
TCK-03892,CLI-167,2026-06-28,telefone,bug,media,"9,47",19.151092489863796,3.0
TCK-03893,CLI-079,2026-06-28,email,duvida_de_uso,media,"0,64",3.1611162717274066,4.0
TCK-03894,CLI-037,2026-06-28,email,cobranca,alta,"4,88",12.419920720206726,5.0
TCK-03895,CLI-110,2026-06-28,email,bug,alta,"2,09",9.179685661474682,5.0
TCK-03896,CLI-168,2026-06-28,chat,bug,alta,"2,25",7.641605896033544,5.0
TCK-03897,CLI-096,2026-06-28,chat,bug,baixa,"1,05",6.053908062087039,4.0
TCK-03898,CLI-004,2026-06-29,email,bug,baixa,"3,26",7.612806725879193,5.0
TCK-03899,CLI-055,2026-06-29,telefone,duvida_de_uso,baixa,"16,01",31.202466848786084,2.0
TCK-03900,CLI-167,2026-06-29,email,elogio,media,"6,44",15.496160467347822,4.0
TCK-03901,CLI-094,2026-06-29,email,bug,baixa,"5,70",11.228564765388475,5.0
TCK-03902,CLI-172,2026-06-29,chat,duvida_de_uso,media,"2,29",7.439787716524142,5.0
TCK-03903,CLI-092,2026-06-29,telefone,duvida_de_uso,alta,"3,57",10.16704384647452,5.0
TCK-03904,CLI-003,2026-06-29,chat,bug,critica,"2,41",7.280886346265231,3.0
TCK-03905,CLI-158,2026-06-29,telefone,bug,alta,"5,29",13.007989302910495,4.0
TCK-03906,CLI-138,2026-06-29,email,cobranca,baixa,"6,52",14.820924035361406,3.0
TCK-03907,CLI-129,2026-06-29,chat,duvida_de_uso,media,"7,67",15.875182932946453,3.0
TCK-03908,CLI-175,2026-06-29,telefone,cobranca,baixa,"3,11",6.828985196505962,5.0
TCK-03909,CLI-036,2026-06-29,chat,duvida_de_uso,media,"5,59",12.93063038858329,3.0
TCK-03910,CLI-164,2026-06-29,email,duvida_de_uso,media,"12,88",28.138122674301258,4.0
TCK-03911,CLI-042,2026-06-29,telefone,cobranca,critica,,16.89183357536837,4.0
TCK-03912,CLI-175,2026-06-29,email,cobranca,media,"3,52",8.825027126419776,4.0
TCK-03913,CLI-035,2026-06-30,email,elogio,baixa,"6,90",14.862292756637881,4.0
TCK-03914,CLI-100,2026-06-30,telefone,bug,media,"0,91",3.9710039658200618,4.0
TCK-03915,CLI-143,2026-06-30,telefone,elogio,critica,"11,46",22.968388313030978,3.0
